,date,customer_id,item_id,quantity,price_per_unit,amount,Vrh_No
850,07-07-2019,customer8,Item_7,506.5,20.5,10383.25,262
851,07-07-2019,customer23,Item_28,72.0,85.0,6120.0,263
852,08-07-2019,customer85,Item_3,510.0,21.0,10710.0,264
853,08-07-2019,customer85,Item_6,200.0,15.75,3150.0,264
854,08-07-2019,customer85,Item_33,26.0,29.0,754.0,264
855,11-07-2019,customer82,Item_6,348.0,17.0,5916.0,265
856,11-07-2019,customer82,Item_4,1.0,11.0,11.0,265
857,11-07-2019,customer17,Item_34,70.0,64.0,4480.0,266
858,11-07-2019,customer17,Item_34,90.0,64.0,5760.0,266
859,11-07-2019,customer17,Item_1,400.0,19.5,7800.0,266
860,11-07-2019,customer17,Item_7,1480.5,22.0,32571.0,266
861,11-07-2019,customer17,Item_3,90.0,23.0,2070.0,266
862,11-07-2019,customer17,Item_3,10.0,30.0,300.0,266
863,12-07-2019,customer36,Item_1,320.0,19.5,6240.0,267
864,12-07-2019,customer36,Item_2,500.0,23.5,11750.0,267
865,12-07-2019,customer36,Item_2,40.0,21.0,840.0,267
866,12-07-2019,customer36,Item_34,19.0,63.0,1197.0,267
867,12-07-2019,customer36,Item_16,12.0,85.0,1020.0,267
868,12-07-2019,customer36,Item_18,48.0,63.0,3024.0,267
869,12-07-2019,customer36,Item_2,100.0,28.0,2800.0,267
870,12-07-2019,customer51,Item_1,600.0,19.5,11700.0,268
871,12-07-2019,customer51,Item_6,150.0,16.0,2400.0,268
872,12-07-2019,customer51,Item_9,250.0,11.5,2875.0,268
873,12-07-2019,customer53,Item_2,120.0,24.0,2880.0,269
874,12-07-2019,customer53,Item_3,80.0,25.0,2000.0,269
875,12-07-2019,customer53,Item_3,10.0,30.0,300.0,269
876,12-07-2019,customer53,Item_3,10.0,35.0,350.0,269
877,12-07-2019,customer53,Item_3,30.0,40.0,1200.0,269
878,12-07-2019,customer77,Item_3,100.0,25.0,2500.0,270
879,12-07-2019,customer6,Item_1,120.0,19.5,2340.0,271
880,12-07-2019,customer101,Item_53,300.0,25.0,7500.0,272
881,12-07-2019,customer101,Item_2,240.0,23.5,5640.0,272
882,12-07-2019,customer101,Item_10,300.0,13.5,4050.0,272
883,13-07-2019,customer6,Item_2,60.0,30.0,1800.0,273
884,13-07-2019,customer90,Item_6,170.0,17.0,2890.0,274
885,13-07-2019,customer90,Item_4,1.0,15.0,15.0,274
886,13-07-2019,customer13,Item_6,520.0,17.0,8840.0,275
887,13-07-2019,customer13,Item_3,1.0,40.0,40.0,275
888,14-07-2019,customer15,Item_7,1674.0,22.0,36828.0,276
889,14-07-2019,customer15,Item_12,1.0,32.0,32.0,276
890,14-07-2019,customer21,Item_7,2389.0,21.0,50169.0,277
891,14-07-2019,customer21,Item_4,1.0,8.0,8.0,277
892,15-07-2019,customer96,Item_7,3058.0,21.0,64218.0,278
893,15-07-2019,customer96,Item_4,1.0,17.0,17.0,278
894,15-07-2019,customer46,Item_5,200.0,40.0,8000.0,279
895,16-07-2019,customer5,Item_2,1200.0,23.5,28200.0,280
896,16-07-2019,customer5,Item_1,2400.0,19.5,46800.0,280
897,17-07-2019,customer65,Item_7,175.0,21.0,3675.0,281
898,17-07-2019,customer65,Item_4,1.0,15.0,15.0,281
899,17-07-2019,customer53,Item_7,426.0,22.0,9372.0,282
900,17-07-2019,customer53,Item_19,1.0,8.0,8.0,282
901,19-07-2019,customer4,Item_7,250.0,22.0,5500.0,283
902,19-07-2019,customer4,Item_1,360.0,20.0,7200.0,283
903,19-07-2019,customer4,Item_6,40.0,17.0,680.0,283
904,19-07-2019,customer4,Item_27,354.0,49.0,17346.0,283
905,19-07-2019,customer4,Item_29,144.0,42.0,6048.0,283
906,19-07-2019,customer2,Item_7,249.0,21.0,5229.0,284
907,21-07-2019,customer69,Item_7,490.5,20.0,9810.0,285
908,21-07-2019,customer69,Item_1,300.0,18.5,5550.0,285
909,21-07-2019,customer69,Item_2,220.0,23.0,5060.0,285
910,21-07-2019,customer69,Item_10,50.0,13.0,650.0,285
911,21-07-2019,customer69,Item_9,50.0,11.5,575.0,285
912,21-07-2019,customer69,Item_50,85.5,75.0,6412.5,285
913,21-07-2019,customer69,Item_24,68.0,32.0,2176.0,285
914,21-07-2019,customer69,Item_54,12.0,90.0,1080.0,285
915,21-07-2019,customer2,Item_7,38.5,20.0,770.0,286
916,22-07-2019,customer38,Item_29,840.0,36.0,30240.0,287
917,22-07-2019,customer38,Item_37,50.0,28.8,1440.0,287
918,23-07-2019,customer102,Item_27,140.0,50.0,7000.0,288
919,23-07-2019,customer102,Item_2,20.0,22.0,440.0,288
920,23-07-2019,customer102,Item_9,50.0,12.0,600.0,288
921,23-07-2019,customer102,Item_47,12.0,55.0,660.0,288
922,25-07-2019,customer8,Item_27,376.0,48.0,18048.0,289
923,25-07-2019,customer8,Item_8,44.0,38.0,1672.0,289
924,25-07-2019,customer8,Item_29,216.0,36.0,7776.0,289
925,25-07-2019,customer8,Item_19,25.0,6.8,170.0,289
926,25-07-2019,customer38,Item_4,105.0,27.0,2835.0,290
927,25-07-2019,customer39,Item_1,116.0,20.0,2320.0,291
928,25-07-2019,customer25,Item_6,668.0,16.0,10688.0,292
929,25-07-2019,customer25,Item_4,1.0,12.0,12.0,292
930,25-07-2019,customer2,Item_7,151.0,22.0,3322.0,293
931,26-07-2019,customer2,Item_6,526.0,16.0,8416.0,294
932,26-07-2019,customer2,Item_4,1.0,14.0,14.0,294
933,27-07-2019,customer2,Item_7,20.0,20.5,410.0,295
934,28-07-2019,customer2,Item_6,20.0,16.0,320.0,296
935,30-07-2019,customer85,Item_3,78.0,27.0,2106.0,297
936,30-07-2019,customer85,Item_24,51.0,32.0,1632.0,297
937,30-07-2019,customer85,Item_21,120.0,26.0,3120.0,297
938,30-07-2019,customer85,Item_3,75.0,40.0,3000.0,297
939,30-07-2019,customer85,Item_47,75.8,48.0,3638.4,297
940,30-07-2019,customer85,Item_55,94.3,50.0,4715.0,297
941,30-07-2019,customer85,Item_24,32.0,32.0,1024.0,297
942,30-07-2019,customer85,Item_39,18.0,70.0,1260.0,297
943,07-08-2019,customer91,Item_7,2000.0,20.0,40000.0,298
944,07-08-2019,customer103,Item_2,1400.0,24.0,33600.0,299
945,07-08-2019,customer103,Item_6,1550.0,16.5,25575.0,299
946,07-08-2019,customer103,Item_29,180.0,45.0,8100.0,299
947,07-08-2019,customer103,Item_18,160.0,50.0,8000.0,299
948,07-08-2019,customer103,Item_7,120.0,22.0,2640.0,299
949,07-08-2019,customer103,Item_18,12.0,68.0,816.0,299
950,07-08-2019,customer103,Item_3,15.0,22.0,330.0,299
951,07-08-2019,customer28,Item_1,330.0,19.0,6270.0,300
952,07-08-2019,customer28,Item_10,300.0,13.0,3900.0,300
953,07-08-2019,customer28,Item_31,60.0,24.0,1440.0,300
954,07-08-2019,customer28,Item_53,100.0,25.0,2500.0,300
955,07-08-2019,customer28,Item_4,200.0,32.0,6400.0,300
956,07-08-2019,customer28,Item_19,150.0,6.9,1035.0,300
957,07-08-2019,customer28,Item_4,60.0,48.0,2880.0,300
958,08-08-2019,customer91,Item_7,344.0,20.0,6880.0,301
959,08-08-2019,customer91,Item_18,91.8,48.0,4406.4,301
960,08-08-2019,customer91,Item_29,168.0,38.0,6384.0,301
961,08-08-2019,customer91,Item_29,36.0,38.0,1368.0,301
962,08-08-2019,customer91,Item_18,28.0,48.0,1344.0,301
963,08-08-2019,customer91,Item_3,32.0,32.0,1024.0,301
964,08-08-2019,customer91,Item_3,18.0,48.0,864.0,301
965,08-08-2019,customer91,Item_7,800.0,20.0,16000.0,301
966,12-08-2019,customer68,Item_7,2896.0,21.0,60816.0,302
967,12-08-2019,customer68,Item_4,1.0,23.0,23.0,302
968,15-08-2019,customer2,Item_6,193.0,16.0,3088.0,303
969,15-08-2019,customer38,Item_56,172.5,15.0,2587.5,304
970,15-08-2019,customer38,Item_3,20.0,100.0,2000.0,304
971,15-08-2019,customer38,Item_3,140.0,20.0,2800.0,304
972,15-08-2019,customer38,Item_3,130.0,15.0,1950.0,304
973,15-08-2019,customer38,Item_19,75.0,7.0,525.0,304
974,15-08-2019,customer38,Item_3,40.0,7.0,280.0,304
975,15-08-2019,customer38,Item_3,10.0,30.0,300.0,304
976,15-08-2019,customer38,Item_3,20.0,35.0,700.0,304
977,15-08-2019,customer38,Item_3,20.0,40.0,800.0,304
978,15-08-2019,customer38,Item_3,10.0,55.0,550.0,304
979,15-08-2019,customer38,Item_18,265.0,10.0,2650.0,304
980,15-08-2019,customer38,Item_29,852.0,36.0,30672.0,304
981,15-08-2019,customer38,Item_9,125.0,11.5,1437.5,304
982,16-08-2019,customer87,Item_34,60.0,65.0,3900.0,305
983,16-08-2019,customer87,Item_8,140.0,40.0,5600.0,305
984,16-08-2019,customer87,Item_27,20.0,49.0,980.0,305
985,16-08-2019,customer87,Item_29,48.0,42.0,2016.0,305
986,16-08-2019,customer87,Item_3,20.0,100.0,2000.0,305
987,16-08-2019,customer87,Item_3,60.0,20.0,1200.0,305
988,17-08-2019,customer4,Item_21,800.0,30.0,24000.0,306
989,17-08-2019,customer4,Item_1,120.0,20.0,2400.0,306
990,17-08-2019,customer4,Item_57,24.0,65.0,1560.0,306
991,17-08-2019,customer31,Item_21,840.0,30.0,25200.0,307
992,17-08-2019,customer31,Item_6,220.0,16.5,3630.0,307
993,17-08-2019,customer31,Item_1,180.0,19.5,3510.0,307
994,24-08-2019,customer104,Item_21,540.0,27.0,14580.0,308
995,02-09-2019,customer95,Item_18,251.75,100.0,25175.0,309
996,02-09-2019,customer95,Item_18,140.0,52.0,7280.0,309
997,02-09-2019,customer95,Item_3,120.0,30.0,3600.0,309
998,02-09-2019,customer77,Item_6,340.0,17.0,5780.0,310
999,02-09-2019,customer77,Item_3,12.0,60.0,720.0,310
1000,02-09-2019,customer77,Item_3,30.0,20.0,600.0,310
1001,02-09-2019,customer77,Item_3,10.0,75.0,750.0,310
1002,02-09-2019,customer77,Item_3,100.0,42.0,4200.0,310
1003,02-09-2019,customer2,Item_3,100.0,50.0,5000.0,311
1004,13-09-2019,customer86,Item_5,262.0,42.0,11004.0,312
1005,13-09-2019,customer86,Item_4,25.0,48.0,1200.0,312
1006,13-09-2019,customer86,Item_4,30.0,28.0,840.0,312
1007,13-09-2019,customer86,Item_3,15.0,20.0,300.0,312
1008,13-09-2019,customer86,Item_29,8.0,50.0,400.0,312
1009,17-09-2019,customer1,Item_7,20.0,22.0,440.0,313
1010,24-09-2019,customer68,Item_18,12.0,100.0,1200.0,314
1011,24-09-2019,customer68,Item_18,24.0,100.0,2400.0,314
1012,24-09-2019,customer68,Item_18,12.0,100.0,1200.0,314
1013,24-09-2019,customer68,Item_18,24.0,80.0,1920.0,314
1014,24-09-2019,customer68,Item_18,12.0,80.0,960.0,314
1015,24-09-2019,customer68,Item_18,72.0,70.0,5040.0,314
1016,24-09-2019,customer68,Item_18,24.0,90.0,2160.0,314
1017,24-09-2019,customer68,Item_18,24.0,60.0,1440.0,314
1018,24-09-2019,customer68,Item_18,24.0,50.0,1200.0,314
1019,24-09-2019,customer68,Item_1,40.0,20.0,800.0,314
1020,24-09-2019,customer68,Item_2,20.0,24.0,480.0,314
1021,24-09-2019,customer68,Item_3,40.0,20.0,800.0,314
1022,24-09-2019,customer68,Item_3,15.0,40.0,600.0,314
1023,24-09-2019,customer68,Item_3,15.0,45.0,675.0,314
1024,24-09-2019,customer68,Item_27,260.0,52.0,13520.0,315
1025,24-09-2019,customer68,Item_29,168.0,48.0,8064.0,315
1026,24-09-2019,customer68,Item_7,765.0,22.0,16830.0,315
1027,24-09-2019,customer2,Item_6,500.0,17.0,8500.0,316
1028,28-09-2019,customer4,Item_27,1077.0,48.0,51696.0,317
1029,28-09-2019,customer4,Item_4,1.0,40.0,40.0,317
1030,28-09-2019,customer4,Item_4,100.0,27.44,2744.0,318
1031,28-09-2019,customer49,Item_7,1754.35,20.0,35087.0,319
1032,01-10-2019,customer44,Item_1,160.0,19.0,3040.0,320
1033,01-10-2019,customer44,Item_8,984.0,38.5,37884.0,320
1034,08-10-2019,customer52,Item_15,200.0,64.7,12940.0,321
1035,12-10-2019,customer64,Item_6,599.0,16.85,10093.15,322
1036,17-10-2019,customer90,Item_1,600.0,19.0,11400.0,323
1037,17-10-2019,customer90,Item_4,1.0,10.0,10.0,323
1038,17-10-2019,customer87,Item_3,660.0,38.0,25080.0,324
1039,17-10-2019,customer87,Item_7,60.0,20.0,1200.0,324
1040,17-10-2019,customer87,Item_18,12.0,60.0,720.0,324
1041,17-10-2019,customer87,Item_18,72.0,50.0,3600.0,324
1042,17-10-2019,customer87,Item_14,12.0,55.0,660.0,324
1043,17-10-2019,customer87,Item_2,120.0,23.25,2790.0,324
1044,17-10-2019,customer69,Item_29,60.0,33.0,1980.0,325
1045,17-10-2019,customer69,Item_3,90.0,19.5,1755.0,325
1046,17-10-2019,customer69,Item_3,10.0,40.0,400.0,325
1047,17-10-2019,customer69,Item_18,228.0,57.0,12996.0,325
1048,17-10-2019,customer69,Item_18,60.0,50.0,3000.0,325
1049,17-10-2019,customer69,Item_18,26.0,59.0,1534.0,325
1050,17-10-2019,customer69,Item_6,60.0,15.75,945.0,325
1051,18-10-2019,customer20,Item_27,1799.0,46.0,82754.0,326
1052,18-10-2019,customer20,Item_4,1.0,27.0,27.0,326
1053,18-10-2019,customer74,Item_3,45.0,20.0,900.0,327
1054,18-10-2019,customer74,Item_3,10.0,80.0,800.0,327
1055,18-10-2019,customer74,Item_3,30.0,17.0,510.0,327
1056,18-10-2019,customer87,Item_27,1000.0,49.0,49000.0,328
1057,19-10-2019,customer87,Item_27,1000.0,49.0,49000.0,329
1058,19-10-2019,customer51,Item_27,110.0,48.0,5280.0,330
1059,19-10-2019,customer69,Item_27,289.0,50.0,14450.0,331
1060,19-10-2019,customer69,Item_4,2.0,21.5,43.0,331
1061,20-10-2019,customer5,Item_27,1800.0,48.0,86400.0,332
1062,20-10-2019,customer18,Item_3,300.0,19.0,5700.0,333
1063,20-10-2019,customer85,Item_6,2400.0,15.75,37800.0,334
1064,20-10-2019,customer85,Item_3,300.0,18.5,5550.0,334
1065,20-10-2019,customer85,Item_27,60.0,48.0,2880.0,334
1066,21-10-2019,customer27,Item_6,3581.0,15.0,53715.0,335
1067,21-10-2019,customer27,Item_4,1.0,10.0,10.0,335
1068,22-10-2019,customer27,Item_3,1200.0,43.0,51600.0,336
1069,22-10-2019,customer27,Item_4,4.0,15.25,61.0,336
1070,22-10-2019,customer87,Item_2,100.0,23.25,2325.0,337
1071,22-10-2019,customer105,Item_14,670.0,50.0,33500.0,338
1072,22-10-2019,customer105,Item_4,1.0,5.5,5.5,338
1073,22-10-2019,customer105,Item_10,1000.0,11.75,11750.0,339
1074,23-10-2019,customer52,Item_7,80.0,21.0,1680.0,340
1075,25-10-2019,customer4,Item_1,130.0,20.0,2600.0,341
1076,25-10-2019,customer4,Item_6,405.0,17.0,6885.0,341
1077,25-10-2019,customer4,Item_7,205.0,22.0,4510.0,341
1078,26-10-2019,customer106,Item_7,476.2,20.0,9524.0,342
1079,26-10-2019,customer106,Item_7,1738.0,20.0,34760.0,342
1080,26-10-2019,customer106,Item_18,36.0,60.0,2160.0,342
1081,27-10-2019,customer18,Item_33,48.6,30.0,1458.0,343
1082,28-10-2019,customer68,Item_2,100.0,24.0,2400.0,344
1083,30-10-2019,customer68,Item_7,2052.0,19.0,38988.0,345
1084,30-10-2019,customer68,Item_3,1.0,5.0,5.0,345
1085,01-11-2019,customer107,Item_18,123.75,70.0,8662.5,346
1086,01-11-2019,customer107,Item_16,29.25,90.0,2632.5,346
1087,01-11-2019,customer107,Item_18,48.0,70.0,3360.0,346
1088,01-11-2019,customer107,Item_55,46.0,50.0,2300.0,346
1089,01-11-2019,customer107,Item_16,25.75,90.0,2317.5,346
1090,01-11-2019,customer107,Item_18,12.0,70.0,840.0,346
1091,01-11-2019,customer108,Item_1,360.0,20.0,7200.0,347
1092,01-11-2019,customer85,Item_27,1650.0,48.0,79200.0,348
1093,02-11-2019,customer85,Item_27,816.0,48.0,39168.0,349
1094,02-11-2019,customer85,Item_5,200.0,38.0,7600.0,349
1095,02-11-2019,customer85,Item_29,456.0,45.0,20520.0,349
1096,02-11-2019,customer85,Item_20,175.0,7.9,1382.5,349
1097,08-11-2019,customer103,Item_27,1140.0,50.0,57000.0,350
1098,08-11-2019,customer109,Item_6,832.0,15.75,13104.0,351
1099,08-11-2019,customer2,Item_6,20.0,15.75,315.0,352
1100,13-11-2019,customer44,Item_7,60.0,21.0,1260.0,353
1101,13-11-2019,customer44,Item_6,50.0,16.0,800.0,353
1102,13-11-2019,customer44,Item_1,50.0,19.0,950.0,353
1103,13-11-2019,customer108,Item_1,200.0,20.0,4000.0,354
1104,13-11-2019,customer108,Item_6,200.0,17.0,3400.0,354
1105,13-11-2019,customer4,Item_27,10.0,49.0,490.0,355
1106,13-11-2019,customer21,Item_6,3435.0,15.5,53242.5,356
1107,13-11-2019,customer21,Item_3,1.0,11.0,11.0,356
1108,14-11-2019,customer95,Item_7,1392.8,20.0,27856.0,357
1109,15-11-2019,customer97,Item_3,3380.0,18.5,62530.0,358
1110,15-11-2019,customer97,Item_3,1.0,19.5,19.5,358
1111,15-11-2019,customer2,Item_1,140.0,20.0,2800.0,359
1112,15-11-2019,customer2,Item_2,10.0,22.0,220.0,359
1113,15-11-2019,customer2,Item_6,10.0,17.0,170.0,359
1114,15-11-2019,customer2,Item_3,5.0,29.0,145.0,359
1115,15-11-2019,customer2,Item_1,10.0,20.0,200.0,359
1116,15-11-2019,customer2,Item_7,210.0,19.0,3990.0,360
1117,15-11-2019,customer103,Item_29,300.0,45.0,13500.0,361
1118,15-11-2019,customer103,Item_27,96.0,50.0,4800.0,361
1119,15-11-2019,customer103,Item_18,439.0,70.0,30730.0,361
1120,15-11-2019,customer103,Item_2,500.0,24.0,12000.0,361
1121,15-11-2019,customer103,Item_6,220.0,16.5,3630.0,361
1122,15-11-2019,customer103,Item_16,12.0,95.0,1140.0,361
1123,15-11-2019,customer103,Item_18,228.5,75.0,17137.5,361
1124,15-11-2019,customer103,Item_15,16.0,55.0,880.0,361
1125,15-11-2019,customer103,Item_38,50.0,45.0,2250.0,361
1126,15-11-2019,customer2,Item_6,10.0,16.5,165.0,362
1127,16-11-2019,customer2,Item_6,300.0,16.5,4950.0,363
1128,17-11-2019,customer69,Item_2,300.0,23.0,6900.0,364
1129,17-11-2019,customer69,Item_1,800.0,18.5,14800.0,364
1130,17-11-2019,customer69,Item_6,10.0,15.75,157.5,364
1131,17-11-2019,customer69,Item_7,220.0,20.0,4400.0,364
1132,17-11-2019,customer69,Item_7,1096.75,20.0,21935.0,364
1133,17-11-2019,customer97,Item_2,480.0,21.5,10320.0,365
1134,17-11-2019,customer97,Item_20,100.0,8.5,850.0,365
1135,18-11-2019,customer54,Item_27,230.0,50.0,11500.0,366
1136,18-11-2019,customer54,Item_18,36.0,85.0,3060.0,366
1137,18-11-2019,customer54,Item_43,12.25,60.0,735.0,366
1138,18-11-2019,customer54,Item_43,51.5,75.0,3862.5,366
1139,18-11-2019,customer54,Item_24,34.0,32.0,1088.0,366
1140,18-11-2019,customer54,Item_18,87.0,42.0,3654.0,366
1141,18-11-2019,customer54,Item_2,20.0,24.0,480.0,366
1142,18-11-2019,customer98,Item_27,50.0,52.0,2600.0,367
1143,18-11-2019,customer98,Item_9,50.0,12.0,600.0,367
1144,18-11-2019,customer98,Item_20,50.0,8.5,425.0,367
1145,18-11-2019,customer98,Item_6,170.0,17.0,2890.0,367
1146,20-11-2019,customer12,Item_2,1800.0,22.0,39600.0,368
1147,20-11-2019,customer12,Item_27,380.0,48.0,18240.0,368
1148,20-11-2019,customer12,Item_7,268.0,21.0,5628.0,368
1149,20-11-2019,customer12,Item_9,1600.0,11.5,18400.0,368
1150,20-11-2019,customer12,Item_19,500.0,7.0,3500.0,368
1151,20-11-2019,customer12,Item_20,500.0,8.0,4000.0,368
1152,20-11-2019,customer12,Item_12,100.0,32.0,3200.0,368
1153,21-11-2019,customer38,Item_29,1080.0,36.0,38880.0,369
1154,23-11-2019,customer2,Item_6,10.0,17.0,170.0,370
1155,23-11-2019,customer80,Item_7,1426.75,22.0,31388.5,371
1156,24-11-2019,customer20,Item_6,796.0,15.5,12338.0,372
1157,24-11-2019,customer20,Item_3,1.0,14.5,14.5,372
1158,24-11-2019,customer52,Item_7,777.5,20.0,15550.0,373
1159,24-11-2019,customer52,Item_3,1.0,13.5,13.5,373
1160,25-11-2019,customer107,Item_18,24.0,70.0,1680.0,374
1161,25-11-2019,customer107,Item_18,48.0,70.0,3360.0,374
1162,01-12-2019,customer68,Item_27,1501.0,45.0,67545.0,375
1163,01-12-2019,customer68,Item_3,2.0,21.0,42.0,375
1164,17-12-2019,customer2,Item_7,20.0,20.0,400.0,376
1165,17-12-2019,customer63,Item_7,173.0,20.0,3460.0,377
1166,17-12-2019,customer106,Item_7,2949.25,20.0,58985.0,378
1167,20-12-2019,customer106,Item_7,3221.4,20.0,64428.0,379
1168,23-12-2019,customer8,Item_27,560.0,48.0,26880.0,380
1169,23-12-2019,customer8,Item_3,20.0,38.0,760.0,380
1170,23-12-2019,customer8,Item_7,80.0,20.5,1640.0,380
1171,23-12-2019,customer8,Item_3,18.0,65.0,1170.0,380
1172,23-12-2019,customer5,Item_9,1000.0,11.5,11500.0,381
1173,23-12-2019,customer20,Item_7,2714.15,20.5,55640.08,382
1174,29-12-2019,customer110,Item_7,2440.0,22.0,53680.0,383
1175,29-12-2019,customer110,Item_27,188.0,52.0,9776.0,383
1176,01-01-2020,customer2,Item_6,80.0,16.19,1295.2,384
1177,01-01-2020,customer2,Item_7,20.0,22.0,440.0,385
1178,01-01-2020,customer87,Item_7,420.0,20.0,8400.0,386
1179,01-01-2020,customer67,Item_6,700.0,17.0,11900.0,387
1180,01-01-2020,customer67,Item_27,50.0,42.0,2100.0,387
1181,01-01-2020,customer67,Item_2,60.0,24.0,1440.0,387
1182,01-01-2020,customer67,Item_4,60.0,31.0,1860.0,387
1183,01-01-2020,customer67,Item_4,20.0,45.0,900.0,387
1184,01-01-2020,customer67,Item_4,20.0,35.0,700.0,387
1185,01-01-2020,customer67,Item_4,30.0,20.0,600.0,387
1186,03-01-2020,customer20,Item_6,200.0,16.5,3300.0,388
1187,03-01-2020,customer20,Item_15,6.0,80.0,480.0,388
1188,03-01-2020,customer111,Item_27,212.0,52.0,11024.0,389
1189,03-01-2020,customer111,Item_6,160.0,17.0,2720.0,389
1190,03-01-2020,customer111,Item_2,60.0,24.0,1440.0,389
1191,03-01-2020,customer111,Item_7,200.0,22.0,4400.0,389
1192,03-01-2020,customer111,Item_28,6.0,85.0,510.0,389
1193,06-01-2020,customer68,Item_7,4156.46,20.0,83129.2,390
1194,06-01-2020,customer5,Item_7,143.25,21.0,3008.25,391
1195,07-01-2020,customer87,Item_14,60.0,58.0,3480.0,392
1196,07-01-2020,customer87,Item_16,100.0,80.0,8000.0,392
1197,07-01-2020,customer87,Item_15,180.75,74.0,13375.5,392
1198,07-01-2020,customer87,Item_41,148.0,77.0,11396.0,392
1199,07-01-2020,customer87,Item_41,242.5,64.0,15520.0,392
1200,07-01-2020,customer87,Item_24,32.0,32.0,1024.0,392
1201,07-01-2020,customer2,Item_6,100.0,16.19,1619.0,393
1202,15-01-2020,customer46,Item_27,360.0,50.0,18000.0,394
1203,20-01-2020,customer12,Item_33,364.7,28.5,10393.95,395
1204,20-01-2020,customer98,Item_28,138.0,85.0,11730.0,396
1205,20-01-2020,customer98,Item_27,547.87,48.0,26297.76,397
1206,20-01-2020,customer112,Item_27,520.83,48.0,24999.84,398
1207,20-01-2020,customer54,Item_27,300.0,50.0,15000.0,399
1208,20-01-2020,customer58,Item_27,700.0,48.0,33600.0,400
1209,20-01-2020,customer58,Item_7,158.5,21.0,3328.5,400
1210,23-01-2020,customer51,Item_4,525.0,20.0,10500.0,401
1211,23-01-2020,customer69,Item_7,970.75,20.0,19415.0,402
1212,23-01-2020,customer69,Item_18,54.0,70.0,3780.0,402
1213,23-01-2020,customer69,Item_27,114.0,48.0,5472.0,403
1214,23-01-2020,customer113,Item_27,320.0,48.0,15360.0,404
1215,23-01-2020,customer113,Item_2,140.0,23.5,3290.0,404
1216,23-01-2020,customer113,Item_18,12.0,65.0,780.0,404
1217,23-01-2020,customer113,Item_18,24.0,75.0,1800.0,404
1218,23-01-2020,customer113,Item_13,19.5,75.0,1462.5,404
1219,23-01-2020,customer113,Item_16,24.0,85.0,2040.0,404
1220,23-01-2020,customer113,Item_42,24.0,60.0,1440.0,404
1221,23-01-2020,customer113,Item_18,34.0,90.0,3060.0,404
1222,23-01-2020,customer113,Item_3,20.0,40.0,800.0,404
1223,23-01-2020,customer113,Item_18,12.0,35.0,420.0,404
1224,27-01-2020,customer68,Item_7,2270.52,20.0,45410.4,405
1225,28-01-2020,customer53,Item_28,108.0,80.0,8640.0,406
1226,28-01-2020,customer53,Item_1,360.0,20.0,7200.0,406
1227,28-01-2020,customer53,Item_58,100.0,23.0,2300.0,406
1228,28-01-2020,customer53,Item_48,100.0,33.6,3360.0,406
1229,28-01-2020,customer53,Item_4,150.0,20.0,3000.0,406
1230,28-01-2020,customer12,Item_58,1000.0,23.0,23000.0,407
1231,28-01-2020,customer12,Item_27,1462.0,49.0,71638.0,407
1232,29-01-2020,customer2,Item_6,100.0,16.19,1619.0,408
1233,29-01-2020,customer2,Item_1,50.0,20.0,1000.0,409
1234,01-02-2020,customer98,Item_6,616.0,14.75,9086.0,410
1235,01-02-2020,customer98,Item_4,1.0,9.0,9.0,410
1236,03-02-2020,customer46,Item_6,2691.0,14.75,39692.25,411
1237,03-02-2020,customer46,Item_4,1.0,10.25,10.25,411
1238,03-02-2020,customer46,Item_6,520.0,16.0,8320.0,412
1239,05-02-2020,customer2,Item_6,150.0,16.19,2428.5,413
1240,05-02-2020,customer2,Item_6,15.0,16.19,242.85,414
1241,05-02-2020,customer20,Item_6,1036.0,15.75,16317.0,415
1242,05-02-2020,customer20,Item_4,1.0,4.25,4.25,415
1243,05-02-2020,customer107,Item_18,24.0,95.0,2280.0,416
1244,05-02-2020,customer107,Item_18,24.0,65.0,1560.0,416
1245,05-02-2020,customer107,Item_18,23.25,65.0,1511.25,416
1246,05-02-2020,customer107,Item_18,84.0,35.0,2940.0,416
1247,05-02-2020,customer107,Item_50,48.0,70.0,3360.0,416
1248,05-02-2020,customer107,Item_43,12.0,80.0,960.0,416
1249,05-02-2020,customer107,Item_43,20.0,85.0,1700.0,416
1250,05-02-2020,customer107,Item_13,41.75,70.0,2922.5,416
1251,05-02-2020,customer107,Item_39,60.0,75.0,4500.0,416
1252,05-02-2020,customer107,Item_18,56.5,95.0,5367.5,416
1253,05-02-2020,customer107,Item_13,149.25,65.0,9701.25,416
1254,05-02-2020,customer107,Item_59,96.0,65.0,6240.0,416
1255,05-02-2020,customer107,Item_60,80.0,22.5,1800.0,416
1256,06-02-2020,customer2,Item_7,100.0,20.0,2000.0,417
1257,08-02-2020,customer23,Item_21,160.0,31.0,4960.0,418
1258,11-02-2020,customer114,Item_6,3732.0,15.5,57846.0,419
1259,11-02-2020,customer114,Item_4,1.0,14.0,14.0,419
1260,17-02-2020,customer2,Item_7,60.0,21.5,1290.0,420
1261,17-02-2020,customer87,Item_27,200.0,49.0,9800.0,421
1262,07-03-2020,customer51,Item_4,2160.0,20.0,43200.0,422
1263,07-03-2020,customer87,Item_2,1200.0,18.5,22200.0,423
1264,07-03-2020,customer87,Item_3,90.0,20.0,1800.0,423
1265,07-03-2020,customer87,Item_3,30.0,65.0,1950.0,423
